stop_id,at_street,corner_placement,heading,location_type,on_street,parent_station,stop_code,stop_desc,stop_lat,stop_lon,stop_name,stop_position,stop_timezone,stop_url,wheelchair_boarding,zone_id
2618,Scenic Brook,NE,308,0,Fenton,,2618,008400 Fenton & Scenic Brook,30.235646,-97.898749,Fenton/Scenic Brook,F,,https://www.capmetro.org/stopdetail/index.php?stop=2618,0,
2623,Stassney,NW,215,0,1St,,2623,005500 1St & Stassney,30.208753,-97.78142,5500 S 1st/Stassney,N,,https://www.capmetro.org/stopdetail/index.php?stop=2623,0,
2626,Mulberry,NW,209,0,1St,,2626,006900 1St & Mulberry,30.193782,-97.790034,S. 1st/Mulberry,N,,https://www.capmetro.org/stopdetail/index.php?stop=2626,0,
2627,Meadow Lea,NW,180,0,1St,,2627,007230 1St & Meadow Lea,30.190183,-97.79057,7230 S 1st/Meadow Lea,N,,https://www.capmetro.org/stopdetail/index.php?stop=2627,0,
2628,Dittmar,NW,212,0,1St,,2628,007816 1St & Dittmar,30.184112,-97.792603,7816 S 1st/Dittmar,N,,https://www.capmetro.org/stopdetail/index.php?stop=2628,0,
2629,Mairo,NW,213,0,1St,,2629,008116 1St & Mairo,30.181296,-97.794775,8116 S 1st/Mairo,N,,https://www.capmetro.org/stopdetail/index.php?stop=2629,0,
2636,Mairo,SE,32,0,1St,,2636,008201 1St & Mairo,30.180906,-97.794841,8201 S 1st/Mairo,N,,https://www.capmetro.org/stopdetail/index.php?stop=2636,0,
2638,Meadow Lea,SE,2,0,1St,,2638,007301 1St & Meadow Lea,30.189842,-97.790405,7301 S 1st/Meadow Lea,N,,https://www.capmetro.org/stopdetail/index.php?stop=2638,0,
2639,Thelma,NE,27,0,1St,,2639,006907 1St & Thelma,30.194695,-97.78927,6907 S 1st/Thelma,F,,https://www.capmetro.org/stopdetail/index.php?stop=2639,0,
2640,William Cannon,NW,211,0,1St,,2640,006611 1St & William Cannon,30.197336,-97.787836,6611 1st/William Cannon,N,,https://www.capmetro.org/stopdetail/index.php?stop=2640,0,
2641,Stassney,SE,22,0,1St,,2641,005603 1St & Stassney,30.20827,-97.781507,5603 S 1st/Stassney,N,,https://www.capmetro.org/stopdetail/index.php?stop=2641,0,
2643,4Th,SE,18,0,Lavaca,,2643,000300 Lavaca & 4Th,30.266689,-97.745863,Lavaca/4th,N,,https://www.capmetro.org/stopdetail/index.php?stop=2643,0,
2650,Valley View,SW,208,0,Menchaca,,2650,003608 Menchaca & Valley View,30.235223,-97.784979,3608 Menchaca/Valley View,M,,https://www.capmetro.org/stopdetail/index.php?stop=2650,0,
2652,Manassas,SW,210,0,Seminary Ridge,,2652,007700 Seminary Ridge & Manassas,30.198811,-97.81952,Seminary Ridge/Manassas,M,,https://www.capmetro.org/stopdetail/index.php?stop=2652,0,
2653,Shiloh,SW,210,0,Seminary Ridge,,2653,008112 Seminary Ridge & Shiloh,30.195669,-97.821554,Seminary Ridge/Shiloh,F,,https://www.capmetro.org/stopdetail/index.php?stop=2653,0,
2654,Sweet Clover,NW,231,0,Seminary Ridge,,2654,008414 Seminary Ridge & Sweet Clover,30.1925,-97.823745,Seminary Ridge/Sweet Clover,N,,https://www.capmetro.org/stopdetail/index.php?stop=2654,0,
2656,Huebinger Pass,NE,298,0,Guidepost,,2656,002700 Guidepost & Huebinger Pass,30.188355,-97.827991,Guidepost/Huebinger Pass,N,,https://www.capmetro.org/stopdetail/index.php?stop=2656,0,
2657,Guidepost,SW,209,0,Curlew,,2657,008900 Curlew & Guidepost,30.188517,-97.829121,Curlew/Guidepost,M,,https://www.capmetro.org/stopdetail/index.php?stop=2657,0,
2660,Crownspoint,NW,208,0,Curlew,,2660,009412 Curlew & Crownspoint,30.183032,-97.832409,9412 Curlew/Crownspoint,N,,https://www.capmetro.org/stopdetail/index.php?stop=2660,0,
2661,Monarch,SW,203,0,Curlew,,2661,009614 Curlew & Monarch,30.180475,-97.833345,9614 Curlew/Monarch,M,,https://www.capmetro.org/stopdetail/index.php?stop=2661,0,
2663,Gail,SW,116,0,Slaughter,,2663,002501 Slaughter & Gail,30.176005,-97.831107,Slaughter/Gail,N,,https://www.capmetro.org/stopdetail/index.php?stop=2663,0,
2666,Curlew,NE,274,0,Slaughter,,2666,002500 Slaughter & Curlew,30.17668,-97.83369,2617 Slaughter/Curlew,N,,https://www.capmetro.org/stopdetail/index.php?stop=2666,0,
2667,Slaughter,NE,8,0,Curlew,,2667,009901 Curlew & Slaughter,30.177129,-97.833854,9901 Curlew/Slaughter,M,,https://www.capmetro.org/stopdetail/index.php?stop=2667,0,
2669,Crownspoint,NE,28,0,Curlew,,2669,009413 Curlew & Crownspoint,30.183117,-97.832175,Curlew/Crownspoint,F,,https://www.capmetro.org/stopdetail/index.php?stop=2669,0,
2673,Marsh,SW,118,0,Guidepost,,2673,002700 Guidepost & Marsh,30.188075,-97.827667,Guidepost/Marsh,N,,https://www.capmetro.org/stopdetail/index.php?stop=2673,0,
2674,Davis,SE,36,0,Leo,,2674,008609 Leo & Davis,30.190177,-97.825412,8609 Leo/Davis,N,,https://www.capmetro.org/stopdetail/index.php?stop=2674,0,
2675,Cameron Loop,SE,29,0,Seminary Ridge,,2675,008503 Seminary Ridge & Cameron Loop,30.19154,-97.824587,8503 Seminary Ridge/Cameron Loop,N,,https://www.capmetro.org/stopdetail/index.php?stop=2675,0,
2678,Whispering Oaks,NW,299,0,Manassas,,2678,007703 Manassas & Whispering Oaks,30.199565,-97.820124,7703 Manassas/Whispering Oaks,M,,https://www.capmetro.org/stopdetail/index.php?stop=2678,0,
2679,Bryonhall,SE,29,0,West Gate,,2679,007203 West Gate & Bryonhall,30.204834,-97.816514,7203 West Gate/Bryonhall,N,,https://www.capmetro.org/stopdetail/index.php?stop=2679,0,
2680,William Cannon,SE,29,0,West Gate,,2680,006905 West Gate & William Cannon,30.206976,-97.815418,6905 West Gate/William Cannon,N,,https://www.capmetro.org/stopdetail/index.php?stop=2680,0,
2681,William Cannon,NE,8,0,Menchaca,,2681,006809 Menchaca & William Cannon,30.203378,-97.806692,Menchaca/William Cannon NE Corner,M,,https://www.capmetro.org/stopdetail/index.php?stop=2681,0,
2726,Research,NW,271,0,Great Hills,,2726,009828 Great Hills & Research,30.394273,-97.748666,9828 Great Hills/Research,M,,https://www.capmetro.org/stopdetail/index.php?stop=2726,0,
2727,Pavilion,NW,165,0,Research,,2727,000000 Research & Pavilion,30.426817,-97.757476,Pavilion Park and Ride,N,,https://www.capmetro.org/stopdetail/index.php?stop=2727,0,
2732,Jollyville,SE,90,0,Great Hills,,2732,009829 Great Hills & Jollyville,30.394037,-97.74835,9829 Great Hills/Jollyville,M,,https://www.capmetro.org/stopdetail/index.php?stop=2732,0,
2738,12Th,NW,197,0,Guadalupe,,2738,001200 Guadalupe & 12Th,30.275022,-97.744169,Capitol Station (SB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2738,0,
2751,Stonehollow,NW,209,0,Metric,,2751,011928 Metric & Stonehollow,30.400818,-97.703014,ACC Northridge,N,,https://www.capmetro.org/stopdetail/index.php?stop=2751,0,
2753,Mopac,SW,206,0,Burnet,,2753,011700 Burnet & Mopac,30.402716,-97.717565,Burnet/Mopac,M,,https://www.capmetro.org/stopdetail/index.php?stop=2753,0,
2754,Kramer,NW,196,0,Burnet,,2754,011100 Burnet & Kramer,30.395964,-97.72032,11100 Burnet/Kramer,N,,https://www.capmetro.org/stopdetail/index.php?stop=2754,0,
2757,Hampton,NW,292,0,Dean Keeton,,2757,000810 Dean Keeton & Hampton,30.289184,-97.730013,810 Dean Keeton/Hampton,F,,https://www.capmetro.org/stopdetail/index.php?stop=2757,0,
2761,Red River,NW,288,0,Martin Luther King,,2761,000500 Martin Luther King & Red River,30.279307,-97.73295,500 Martin Luther King/Red River,F,,https://www.capmetro.org/stopdetail/index.php?stop=2761,0,
2763,Barton Springs,NW,146,0,Riverside,,2763,000425 Riverside & Barton Springs,30.258767,-97.7487,Vic Mathias/Auditorium Shores (SB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2763,0,
2767,1St,NE,326,0,Riverside,,2767,000422 Riverside & 1St,30.259459,-97.748994,Vic Mathias/Auditorium Shores (NB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2767,0,
2768,Trinity,SE,108,0,Martin Luther King,,2768,000411 Martin Luther King & Trinity,30.279262,-97.733535,M L King/Trinity (Midblock),M,,https://www.capmetro.org/stopdetail/index.php?stop=2768,0,
2780,Whitis,NW,273,0,21St,,2780,000300 21St & Whitis,30.283844,-97.741124,21st/Whitis (Midblock),M,,https://www.capmetro.org/stopdetail/index.php?stop=2780,0,
2803,5Th,SW,202,0,Pleasant Valley,,2803,000500 Pleasant Valley & 5Th,30.257217,-97.710911,500 Pleasant Valley/5th,M,,https://www.capmetro.org/stopdetail/index.php?stop=2803,0,
2810,Comal,NE,291,0,2Nd,,2810,001600 2Nd & Comal,30.259425,-97.728034,East Austin Multi-Center,N,,https://www.capmetro.org/stopdetail/index.php?stop=2810,0,
2811,Cesar Chavez,SE,18,0,Trinity,,2811,000080 Trinity & Cesar Chavez,30.262025,-97.741105,Lakeside Apartments,N,,https://www.capmetro.org/stopdetail/index.php?stop=2811,0,
2812,Waller,SW,112,0,Cesar Chavez,,2812,001117 Cesar Chavez & Waller,30.259919,-97.732856,1117 Cesar Chavez/Waller,N,,https://www.capmetro.org/stopdetail/index.php?stop=2812,0,
2821,Rundberg,SE,24,0,Lamar,,2821,009325 Lamar & Rundberg,30.362617,-97.697133,Rundberg Station (NB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2821,0,
2823,Park,NW,189,0,Crestview,,2823,00000 Crestview & Park,30.492932,-97.92296,Park/Crestview Jonestown,M,,https://www.capmetro.org/stopdetail/index.php?stop=2823,0,
2825,FM 1431,NW,228,0,Bar K Ranch,,2825,008032 Bar K Ranch & FM 1431,30.48075,-97.978271,8032 Bar K Ranch (Lago Vista HS),F,,https://www.capmetro.org/stopdetail/index.php?stop=2825,0,
2827,Paseo de Vaca,NE,50,0,Crossbow,,2827,007100 Crossbow & Paseo de Vaca,30.47157,-97.9911,Crossbow/Paseo de Vaca,F,,https://www.capmetro.org/stopdetail/index.php?stop=2827,0,
2829,FM 1431,SW,48,0,Bar K Ranch,,2829,008033 Bar K Ranch & FM 1431,30.480668,-97.978167,8033 Bar K Ranch (Lago Vista HS),N,,https://www.capmetro.org/stopdetail/index.php?stop=2829,0,
2830,Dawn,SE,29,0,Thunderbird,,2830,005803 Thunderbird & Dawn,30.453482,-97.987134,5887 Thunderbird/Dawn,M,,https://www.capmetro.org/stopdetail/index.php?stop=2830,0,
2831,Crestview Jonestown,NE,8,0,Park,,2831,010600 Park & Crestview Jonestown,30.492835,-97.92283,Park/Crestview Jonestown,M,,https://www.capmetro.org/stopdetail/index.php?stop=2831,0,
2832,Main Street,SE,50,0,Bee Street,,2832,011601 Bee Street & Main Street,30.502724,-97.914549,Bee Street/Main Street,F,,https://www.capmetro.org/stopdetail/index.php?stop=2832,0,
2856,Leona,SE,79,0,12Th,,2856,001703 12Th & Leona,30.273472,-97.721367,1703 12th/Leona,F,,https://www.capmetro.org/stopdetail/index.php?stop=2856,0,
2863,Edgewood,SE,28,0,Cherrywood,,2863,003213 Cherrywood & Edgewood,30.28781,-97.716078,Cherrywood/Edgewood,N,,https://www.capmetro.org/stopdetail/index.php?stop=2863,0,
2864,38Th Half,SE,30,0,Cherrywood,,2864,003719 Cherrywood & 38Th Half,30.29149,-97.71368,3719 Cherrywood/38th Half,N,,https://www.capmetro.org/stopdetail/index.php?stop=2864,0,
2870,Athletic,SE,30,0,Cameron,,2870,006717 Cameron & Athletic,30.32283,-97.69413,6717 Cameron/Athletic,N,,https://www.capmetro.org/stopdetail/index.php?stop=2870,0,
2871,st Johns,NE,208,0,Cameron,,2871,001345 Cameron & st Johns,30.325799,-97.692672,7068 Cameron/St Johns,N,,https://www.capmetro.org/stopdetail/index.php?stop=2871,0,
2874,Guadalupe,NE,299,0,st Johns,,2874,000514 st Johns & Guadalupe,30.337813,-97.714297,514 St Johns/Guadalupe,N,,https://www.capmetro.org/stopdetail/index.php?stop=2874,0,
2877,Lamar,SE,155,0,Airport,,2877,006904 Airport & Lamar,30.336202,-97.718247,6904 Airport/Lamar,M,,https://www.capmetro.org/stopdetail/index.php?stop=2877,0,
2878,st Johns,SE,28,0,Lamar,,2878,007135 Lamar & st Johns,30.339477,-97.717637,7209 Lamar/St Johns,F,,https://www.capmetro.org/stopdetail/index.php?stop=2878,0,
2880,Guadalupe,SW,116,0,st Johns,,2880,000601 st Johns & Guadalupe,30.33781,-97.714621,601 St Johns/Guadalupe,N,,https://www.capmetro.org/stopdetail/index.php?stop=2880,0,
2886,Bethune,SW,118,0,st Johns,,2886,001011 st Johns & Bethune,30.3301,-97.69847,1011 St Johns/Bethune,N,,https://www.capmetro.org/stopdetail/index.php?stop=2886,0,
2908,Ashdale,SE,29,0,Rockwood,,2908,007925 Rockwood & Ashdale,30.360488,-97.735877,7925 Rockwood/Ashdale,F,,https://www.capmetro.org/stopdetail/index.php?stop=2908,0,
2913,34Th,NW,208,0,Lamar,,2913,003400 Lamar & 34Th,30.30282,-97.744768,3400 Lamar/34th,N,,https://www.capmetro.org/stopdetail/index.php?stop=2913,0,
2917,Cooper,SE,114,0,William Cannon,,2917,000801 William Cannon & Cooper,30.197943,-97.790054,801 William Cannon/Cooper,M,,https://www.capmetro.org/stopdetail/index.php?stop=2917,0,
2918,1St,SW,117,0,William Cannon,,2918,000701 William Cannon & 1St,30.197073,-97.788053,701 William Cannon/1st,N,,https://www.capmetro.org/stopdetail/index.php?stop=2918,0,
2933,United Kingdom,NE,268,0,Slaughter,,2933,000922 Slaughter & United Kingdom,30.174099,-97.809607,Slaughter/United Kingdom,F,,https://www.capmetro.org/stopdetail/index.php?stop=2933,0,
2934,Texas Oaks,NW,269,0,Slaughter,,2934,001208 Slaughter & Texas Oaks,30.173995,-97.814789,Slaughter/Texas Oaks,F,,https://www.capmetro.org/stopdetail/index.php?stop=2934,0,
2935,Bilbrook,NE,269,0,Slaughter,,2935,001312 Slaughter & Bilbrook,30.173971,-97.816864,1312 Slaughter/Bilbrook,N,,https://www.capmetro.org/stopdetail/index.php?stop=2935,0,
2938,Riddle,NW,274,0,Slaughter,,2938,002000 Slaughter & Riddle,30.173996,-97.826877,2107 Slaughter/Riddle,N,,https://www.capmetro.org/stopdetail/index.php?stop=2938,0,
2974,Bilbrook,SW,96,0,Slaughter,,2974,001401 Slaughter & Bilbrook,30.173696,-97.816422,1401 Slaughter/Bilbrook,F,,https://www.capmetro.org/stopdetail/index.php?stop=2974,0,
2975,David Moore,SE,89,0,Slaughter,,2975,001213 Slaughter & David Moore,30.173729,-97.81402,1213 Slaughter/David Moore,F,,https://www.capmetro.org/stopdetail/index.php?stop=2975,0,
2976,United Kingdom,SW,88,0,Slaughter,,2976,001001 Slaughter & United Kingdom,30.173798,-97.808881,1001 Slaughter/United Kingdom,F,,https://www.capmetro.org/stopdetail/index.php?stop=2976,0,
3010,Swearingen,NE,302,0,Braker,,3010,001430 Braker & Swearingen,30.387659,-97.69841,Braker/Swearingen,N,,https://www.capmetro.org/stopdetail/index.php?stop=3010,0,
3011,Bittern Hollow,NE,303,0,Braker,,3011,001612 Braker & Bittern Hollow,30.389344,-97.701332,1612 Braker/Bittern Hollow,N,,https://www.capmetro.org/stopdetail/index.php?stop=3011,0,
3012,Metric,NE,296,0,Braker,,3012,001900 Braker & Metric,30.391553,-97.706104,1900 Braker/Metric,M,,https://www.capmetro.org/stopdetail/index.php?stop=3012,0,
3014,Burnet,NW,300,0,Braker,,3014,003000 Braker & Burnet,30.392667,-97.725958,Braker/IBM,M,,https://www.capmetro.org/stopdetail/index.php?stop=3014,0,
3016,Research,NE,296,0,Great Hills,,3016,010050 Great Hills & Research,30.393703,-97.743884,10050 Great Hills/Research,M,,https://www.capmetro.org/stopdetail/index.php?stop=3016,0,
3017,Stonelake,SE,119,0,Braker,,3017,004001 Braker & Stonelake,30.397316,-97.736242,4001 Braker/Stonelake,M,,https://www.capmetro.org/stopdetail/index.php?stop=3017,0,
3020,Burnet,SW,117,0,Braker,,3020,002700 Braker & Burnet,30.391127,-97.722228,Braker/Burnet SW Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=3020,0,
3021,Metric,SW,118,0,Braker,,3021,002001 Braker & Metric,30.392385,-97.708773,2001 Braker/Metric,N,,https://www.capmetro.org/stopdetail/index.php?stop=3021,0,
3022,Bittern Hollow,SE,123,0,Braker,,3022,001613 Braker & Bittern Hollow,30.389101,-97.701391,1613 Braker/Bittern Hollow,F,,https://www.capmetro.org/stopdetail/index.php?stop=3022,0,
3023,Milbanks,SW,122,0,Braker,,3023,001423 Braker & Milbanks,30.387124,-97.697959,Braker/Milbanks,N,,https://www.capmetro.org/stopdetail/index.php?stop=3023,0,
3033,Payton Gin,SW,246,0,Ohlen,,3033,001624 Ohlen & Payton Gin,30.36371,-97.71609,1624 Ohlen/Payton Gin,M,,https://www.capmetro.org/stopdetail/index.php?stop=3033,0,
3036,Sunhillow,NE,29,0,Metric,,3036,011900 Metric & Sunhillow,30.399286,-97.703643,Metric/Sunhillow,F,,https://www.capmetro.org/stopdetail/index.php?stop=3036,0,
3041,Lamplight Village,NW,246,0,Metric,,3041,012300 Metric & Lamplight Village,30.410866,-97.695393,Metric/Lamplight,N,,https://www.capmetro.org/stopdetail/index.php?stop=3041,0,
3045,Tomanet,SE,121,0,Parmer,,3045,002501 Parmer & Tomanet,30.418592,-97.701867,2501 Parmer/Tomanet,M,,https://www.capmetro.org/stopdetail/index.php?stop=3045,0,
3060,Ashdale,SW,190,0,Burnet,,3060,008000 Burnet & Ashdale,30.358333,-97.730386,Burnet/Ashdale,F,,https://www.capmetro.org/stopdetail/index.php?stop=3060,0,
3063,Teakwood,NE,12,0,Burnet,,3063,008140 Burnet & Teakwood,30.360508,-97.729588,Burnet/Teakwood,F,,https://www.capmetro.org/stopdetail/index.php?stop=3063,0,
3075,Cooper,SE,25,0,Lamar,,3075,009037 Lamar & Cooper,30.360265,-97.698477,9037 Lamar/Cooper,M,,https://www.capmetro.org/stopdetail/index.php?stop=3075,0,
3080,Braker,SE,25,0,Lamar,,3080,011213 Lamar & Braker,30.38168,-97.686359,11213 Lamar/Braker,N,,https://www.capmetro.org/stopdetail/index.php?stop=3080,0,
3081,Hornsby,SE,128,0,Braker,,3081,000315 Braker & Hornsby,30.379968,-97.6833,315 Braker/Hornsby,F,,https://www.capmetro.org/stopdetail/index.php?stop=3081,0,
3082,Middle Fiskville,SW,117,0,Braker,,3082,000751 Braker & Middle Fiskville,30.37763,-97.678405,751 Braker/Middle Fiskville,M,,https://www.capmetro.org/stopdetail/index.php?stop=3082,0,
3083,Joseph Clayton,SW,119,0,Braker,,3083,000833 Braker & Joseph Clayton,30.376193,-97.674267,833 Braker/Joseph Clayton,N,,https://www.capmetro.org/stopdetail/index.php?stop=3083,0,
3087,Rotherham,SE,331,0,Shropshire,,3087,011819 Shropshire & Rotherham,30.378569,-97.659881,11819 Shropshire/Rotherham,N,,https://www.capmetro.org/stopdetail/index.php?stop=3087,0,
3088,Tobler,SE,347,0,Shropshire,,3088,011900 Shropshire & Tobler,30.380906,-97.661208,Shropshire/Tobler,N,,https://www.capmetro.org/stopdetail/index.php?stop=3088,0,
3089,Tuffit,SE,27,0,Thompkins,,3089,012010 Thompkins & Tuffit,30.384103,-97.66232,Thompkins/Tuffit,N,,https://www.capmetro.org/stopdetail/index.php?stop=3089,0,
3090,Peggotty,SE,7,0,Thompkins,,3090,012100 Thompkins & Peggotty,30.387545,-97.660983,Thompkins/Peggotty,N,,https://www.capmetro.org/stopdetail/index.php?stop=3090,0,
3091,Yager,SE,30,0,Thompkins,,3091,012215 Thompkins & Yager,30.389819,-97.65961,12215 Thompkins/Yager,N,,https://www.capmetro.org/stopdetail/index.php?stop=3091,0,
3100,Hummingbird,NE,302,0,Stassney,,3100,000300 Stassney & Hummingbird,30.207126,-97.77859,Stassney/Hummingbird,N,,https://www.capmetro.org/stopdetail/index.php?stop=3100,0,
3102,Emerald Forest,NE,289,0,Stassney,,3102,001026 Stassney & Emerald Forest,30.210778,-97.786836,1026 Stassney/Emerald Forest,N,,https://www.capmetro.org/stopdetail/index.php?stop=3102,0,
3103,Radam,NW,298,0,Stassney,,3103,001400 Stassney & Radam,30.212318,-97.790956,1400 Stassney/Radam,F,,https://www.capmetro.org/stopdetail/index.php?stop=3103,0,
3105,Cork,NE,306,0,Stassney,,3105,002100 Stassney & Cork,30.217002,-97.799908,Stassney/Cork Path,N,,https://www.capmetro.org/stopdetail/index.php?stop=3105,0,
3106,Fernview,NE,287,0,Stassney,,3106,002400 Stassney & Fernview,30.218327,-97.803096,2400 Stassney/Fernview,N,,https://www.capmetro.org/stopdetail/index.php?stop=3106,0,
3107,Indio,SE,29,0,West Gate,,3107,005309 West Gate & Indio,30.222838,-97.805563,West Gate/Indio,N,,https://www.capmetro.org/stopdetail/index.php?stop=3107,0,
3109,Fernview,SE,106,0,Stassney,,3109,002313 Stassney & Fernview,30.21814,-97.80326,2313 Stassney/Fernview,F,,https://www.capmetro.org/stopdetail/index.php?stop=3109,0,
3110,Lewood,SE,125,0,Stassney,,3110,002035 Stassney & Lewood,30.216159,-97.799017,2035 Stassney /Mencheca (Ns),M,,https://www.capmetro.org/stopdetail/index.php?stop=3110,0,
3112,Rose Hill,SE,113,0,Stassney,,3112,001701 Stassney & Rose Hill,30.213644,-97.794264,1701 Stassney/Rose Hill,F,,https://www.capmetro.org/stopdetail/index.php?stop=3112,0,
3113,Radam,SW,118,0,Stassney,,3113,001401 Stassney & Radam,30.212061,-97.790959,1401 Stassney/Radam,N,,https://www.capmetro.org/stopdetail/index.php?stop=3113,0,
3114,Emerald Forest,SW,112,0,Stassney,,3114,001101 Stassney & Emerald Forest,30.210625,-97.787259,1101 Stassney/Emerald Forest,N,,https://www.capmetro.org/stopdetail/index.php?stop=3114,0,
3116,Hummingbird,SW,122,0,Stassney,,3116,000405 Stassney & Hummingbird,30.207058,-97.778967,405 W Stassney/Hummingbird,N,,https://www.capmetro.org/stopdetail/index.php?stop=3116,0,
3120,Bowling Green,SW,110,0,Ohlen,,3120,002301 Ohlen & Bowling Green,30.362571,-97.728237,2301 Ohlen/Bowling Green,N,,https://www.capmetro.org/stopdetail/index.php?stop=3120,0,
3123,Contour,SE,73,0,Ohlen,,3123,001700 Ohlen & Contour,30.36282,-97.71887,Ohlen/Contour,F,,https://www.capmetro.org/stopdetail/index.php?stop=3123,0,
3125,Research,SE,66,0,Ohlen,,3125,001649 Ohlen & Research,30.36357,-97.71592,1649 Ohlen/Research,M,,https://www.capmetro.org/stopdetail/index.php?stop=3125,0,
3127,Rundberg,SE,28,0,Northgate,,3127,009200 Northgate & Rundberg,30.371518,-97.715819,Northgate/Rundberg,N,,https://www.capmetro.org/stopdetail/index.php?stop=3127,0,
3128,Singing Quail,SW,120,0,Rundberg,,3128,001709 Rundberg & Singing Quail,30.370161,-97.712704,1709 Rundberg/Singing Quail,N,,https://www.capmetro.org/stopdetail/index.php?stop=3128,0,
3129,Hunters Trace,SW,118,0,Rundberg,,3129,001500 Rundberg & Hunters Trace,30.368873,-97.710057,Rundberg/Hunters Trace,N,,https://www.capmetro.org/stopdetail/index.php?stop=3129,0,
